bookingType, brand, buyPrice, colour, dateAdded, description, hashtags, imageId, longDescription, minDays, name, owner, rentPriceDaily, rentPriceMonthly, rentPriceWeekly, rrp, size, status, type
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
"rental", "AJE", 0, "Yellow", "2025-06-20T16:39:43.148137", "test", red|party, "items/36e0e646-0723-446f-b3b5-93f3fcb28077/7347300e-84aa-4f62-b69c-567d0db66090.png", "long desc", 2, "NAME", "36e0e646-0723-446f-b3b5-93f3fcb28077", 1000, 2000, 3000, 10000, "8", "accepted", "Dress"
